연월,지역,차종,연료,count
2018-05,부산,특수,수소,0.0
2018-05,부산,특수,알코올,1.0
2018-05,부산,특수,전기,0.0
2018-05,부산,특수,태양열,0.0
2018-05,부산,특수,하이브리드,0.0
2018-05,부산,특수,휘발유,5.0
2018-05,부산,화물,CNG,52.0
2018-05,부산,화물,LNG,0.0
2018-05,부산,화물,LPG,5887.0
2018-05,부산,화물,경유,170200.0
2018-05,부산,화물,기타연료,14187.0
2018-05,부산,화물,등유,0.0
2018-05,부산,화물,수소,0.0
2018-05,부산,화물,알코올,0.0
2018-05,부산,화물,전기,0.0
2018-05,부산,화물,태양열,0.0
2018-05,부산,화물,하이브리드,0.0
2018-05,부산,화물,휘발유,493.0
2018-05,서울,승용,CNG,589.0
2018-05,서울,승용,LNG,0.0
2018-05,서울,승용,LPG,245567.0
2018-05,서울,승용,경유,736762.0
2018-05,서울,승용,기타연료,357.0
2018-05,서울,승용,등유,0.0
2018-05,서울,승용,수소,32.0
2018-05,서울,승용,알코올,0.0
2018-05,서울,승용,전기,5520.0
2018-05,서울,승용,태양열,1.0
2018-05,서울,승용,하이브리드,65308.0
2018-05,서울,승용,휘발유,1594924.0
2018-05,서울,승합,CNG,8658.0
2018-05,서울,승합,LNG,0.0
2018-05,서울,승합,LPG,18403.0
2018-05,서울,승합,경유,95109.0
2018-05,서울,승합,기타연료,1017.0
2018-05,서울,승합,등유,0.0
2018-05,서울,승합,수소,0.0
2018-05,서울,승합,알코올,0.0
2018-05,서울,승합,전기,3.0
2018-05,서울,승합,태양열,0.0
2018-05,서울,승합,하이브리드,52.0
2018-05,서울,승합,휘발유,1069.0
2018-05,서울,특수,CNG,3.0
2018-05,서울,특수,LNG,0.0
2018-05,서울,특수,LPG,81.0
2018-05,서울,특수,경유,7487.0
2018-05,서울,특수,기타연료,129.0
2018-05,서울,특수,등유,0.0
2018-05,서울,특수,수소,0.0
2018-05,서울,특수,알코올,0.0
2018-05,서울,특수,전기,1.0
2018-05,서울,특수,태양열,0.0
2018-05,서울,특수,하이브리드,0.0
2018-05,서울,특수,휘발유,17.0
2018-05,서울,화물,CNG,436.0
2018-05,서울,화물,LNG,0.0
2018-05,서울,화물,LPG,30200.0
2018-05,서울,화물,경유,302251.0
2018-05,서울,화물,기타연료,3927.0
2018-05,서울,화물,등유,0.0
2018-05,서울,화물,수소,0.0
2018-05,서울,화물,알코올,0.0
2018-05,서울,화물,전기,21.0
2018-05,서울,화물,태양열,0.0
2018-05,서울,화물,하이브리드,0.0
2018-05,서울,화물,휘발유,1772.0
2018-05,세종,승용,CNG,50.0
2018-05,세종,승용,LNG,0.0
2018-05,세종,승용,LPG,10291.0
2018-05,세종,승용,경유,36919.0
2018-05,세종,승용,기타연료,1.0
2018-05,세종,승용,등유,0.0
2018-05,세종,승용,수소,2.0
2018-05,세종,승용,알코올,0.0
2018-05,세종,승용,전기,222.0
2018-05,세종,승용,태양열,0.0
2018-05,세종,승용,하이브리드,3279.0
2018-05,세종,승용,휘발유,68461.0
2018-05,세종,승합,CNG,12.0
2018-05,세종,승합,LNG,0.0
2018-05,세종,승합,LPG,300.0
2018-05,세종,승합,경유,3686.0
2018-05,세종,승합,기타연료,135.0
2018-05,세종,승합,등유,0.0
2018-05,세종,승합,수소,0.0
2018-05,세종,승합,알코올,0.0
2018-05,세종,승합,전기,0.0
2018-05,세종,승합,태양열,0.0
2018-05,세종,승합,하이브리드,29.0
2018-05,세종,승합,휘발유,15.0
2018-05,세종,특수,CNG,0.0
2018-05,세종,특수,LNG,0.0
2018-05,세종,특수,LPG,0.0
2018-05,세종,특수,경유,292.0
2018-05,세종,특수,기타연료,5.0
2018-05,세종,특수,등유,0.0
2018-05,세종,특수,수소,0.0
2018-05,세종,특수,알코올,0.0
2018-05,세종,특수,전기,4.0
2018-05,세종,특수,태양열,0.0
2018-05,세종,특수,하이브리드,0.0
2018-05,세종,특수,휘발유,0.0
2018-05,세종,화물,CNG,0.0
2018-05,세종,화물,LNG,0.0
2018-05,세종,화물,LPG,350.0
2018-05,세종,화물,경유,14389.0
2018-05,세종,화물,기타연료,323.0
2018-05,세종,화물,등유,0.0
2018-05,세종,화물,수소,0.0
2018-05,세종,화물,알코올,0.0
2018-05,세종,화물,전기,0.0
2018-05,세종,화물,태양열,0.0
2018-05,세종,화물,하이브리드,0.0
2018-05,세종,화물,휘발유,49.0
2018-05,울산,승용,CNG,99.0
2018-05,울산,승용,LNG,0.0
2018-05,울산,승용,LPG,36234.0
2018-05,울산,승용,경유,143613.0
2018-05,울산,승용,기타연료,9.0
2018-05,울산,승용,등유,0.0
2018-05,울산,승용,수소,98.0
2018-05,울산,승용,알코올,0.0
2018-05,울산,승용,전기,462.0
2018-05,울산,승용,태양열,0.0
2018-05,울산,승용,하이브리드,7430.0
2018-05,울산,승용,휘발유,276975.0
2018-05,울산,승합,CNG,719.0
2018-05,울산,승합,LNG,0.0
2018-05,울산,승합,LPG,1348.0
2018-05,울산,승합,경유,13317.0
2018-05,울산,승합,기타연료,227.0
2018-05,울산,승합,등유,0.0
2018-05,울산,승합,수소,0.0
2018-05,울산,승합,알코올,0.0
2018-05,울산,승합,전기,0.0
2018-05,울산,승합,태양열,0.0
2018-05,울산,승합,하이브리드,39.0
2018-05,울산,승합,휘발유,72.0
2018-05,울산,특수,CNG,0.0
2018-05,울산,특수,LNG,0.0
2018-05,울산,특수,LPG,1.0
2018-05,울산,특수,경유,2509.0
2018-05,울산,특수,기타연료,26.0
2018-05,울산,특수,등유,0.0
2018-05,울산,특수,수소,0.0
2018-05,울산,특수,알코올,0.0
2018-05,울산,특수,전기,0.0
2018-05,울산,특수,태양열,0.0
2018-05,울산,특수,하이브리드,0.0
2018-05,울산,특수,휘발유,1.0
2018-05,울산,화물,CNG,10.0
2018-05,울산,화물,LNG,0.0
2018-05,울산,화물,LPG,2066.0
2018-05,울산,화물,경유,65200.0
2018-05,울산,화물,기타연료,4139.0
2018-05,울산,화물,등유,0.0
2018-05,울산,화물,수소,0.0
2018-05,울산,화물,알코올,0.0
2018-05,울산,화물,전기,0.0
2018-05,울산,화물,태양열,0.0
2018-05,울산,화물,하이브리드,0.0
2018-05,울산,화물,휘발유,216.0
2018-05,인천,승용,CNG,308.0
2018-05,인천,승용,LNG,0.0
2018-05,인천,승용,LPG,126388.0
2018-05,인천,승용,경유,448412.0
2018-05,인천,승용,기타연료,8.0
2018-05,인천,승용,등유,0.0
2018-05,인천,승용,수소,3.0
2018-05,인천,승용,알코올,0.0
2018-05,인천,승용,전기,783.0
2018-05,인천,승용,태양열,0.0
2018-05,인천,승용,하이브리드,24072.0
2018-05,인천,승용,휘발유,687542.0
2018-05,인천,승합,CNG,2495.0
2018-05,인천,승합,LNG,0.0
2018-05,인천,승합,LPG,5257.0
2018-05,인천,승합,경유,46377.0
2018-05,인천,승합,기타연료,448.0
2018-05,인천,승합,등유,0.0
2018-05,인천,승합,수소,0.0
2018-05,인천,승합,알코올,0.0
2018-05,인천,승합,전기,0.0
2018-05,인천,승합,태양열,0.0
2018-05,인천,승합,하이브리드,38.0
2018-05,인천,승합,휘발유,230.0
2018-05,인천,특수,CNG,0.0
2018-05,인천,특수,LNG,0.0
2018-05,인천,특수,LPG,10.0
2018-05,인천,특수,경유,6375.0
2018-05,인천,특수,기타연료,85.0
2018-05,인천,특수,등유,0.0
2018-05,인천,특수,수소,0.0
2018-05,인천,특수,알코올,0.0
2018-05,인천,특수,전기,0.0
2018-05,인천,특수,태양열,0.0
2018-05,인천,특수,하이브리드,0.0
2018-05,인천,특수,휘발유,8.0
2018-05,인천,화물,CNG,27.0
2018-05,인천,화물,LNG,0.0
2018-05,인천,화물,LPG,10206.0
2018-05,인천,화물,경유,167812.0
2018-05,인천,화물,기타연료,10263.0
2018-05,인천,화물,등유,0.0
2018-05,인천,화물,수소,0.0
2018-05,인천,화물,알코올,0.0
2018-05,인천,화물,전기,0.0
2018-05,인천,화물,태양열,0.0
2018-05,인천,화물,하이브리드,0.0
2018-05,인천,화물,휘발유,444.0
2018-05,전남,승용,CNG,263.0
2018-05,전남,승용,LNG,0.0
2018-05,전남,승용,LPG,98476.0
2018-05,전남,승용,경유,242865.0
2018-05,전남,승용,기타연료,6.0
2018-05,전남,승용,등유,0.0
2018-05,전남,승용,수소,2.0
2018-05,전남,승용,알코올,0.0
2018-05,전남,승용,전기,1411.0
2018-05,전남,승용,태양열,0.0
2018-05,전남,승용,하이브리드,10684.0
2018-05,전남,승용,휘발유,373336.0
2018-05,전남,승합,CNG,745.0
2018-05,전남,승합,LNG,0.0
2018-05,전남,승합,LPG,3534.0
2018-05,전남,승합,경유,36569.0
2018-05,전남,승합,기타연료,339.0
2018-05,전남,승합,등유,0.0
2018-05,전남,승합,수소,0.0
2018-05,전남,승합,알코올,0.0
2018-05,전남,승합,전기,8.0
2018-05,전남,승합,태양열,0.0
2018-05,전남,승합,하이브리드,0.0
2018-05,전남,승합,휘발유,149.0
2018-05,전남,특수,CNG,0.0
2018-05,전남,특수,LNG,0.0
2018-05,전남,특수,LPG,11.0
2018-05,전남,특수,경유,6379.0
2018-05,전남,특수,기타연료,141.0
2018-05,전남,특수,등유,0.0
2018-05,전남,특수,수소,0.0
2018-05,전남,특수,알코올,0.0
2018-05,전남,특수,전기,0.0
2018-05,전남,특수,태양열,0.0
2018-05,전남,특수,하이브리드,0.0
2018-05,전남,특수,휘발유,2.0
2018-05,전남,화물,CNG,81.0
2018-05,전남,화물,LNG,0.0
2018-05,전남,화물,LPG,4465.0
2018-05,전남,화물,경유,223776.0
2018-05,전남,화물,기타연료,7316.0
2018-05,전남,화물,등유,0.0
2018-05,전남,화물,수소,0.0
2018-05,전남,화물,알코올,0.0
2018-05,전남,화물,전기,0.0
2018-05,전남,화물,태양열,0.0
2018-05,전남,화물,하이브리드,0.0
2018-05,전남,화물,휘발유,580.0
2018-05,전북,승용,CNG,369.0
2018-05,전북,승용,LNG,0.0
2018-05,전북,승용,LPG,89349.0
2018-05,전북,승용,경유,217402.0
2018-05,전북,승용,기타연료,8.0
2018-05,전북,승용,등유,0.0
2018-05,전북,승용,수소,1.0
2018-05,전북,승용,알코올,0.0
2018-05,전북,승용,전기,547.0
2018-05,전북,승용,태양열,0.0
2018-05,전북,승용,하이브리드,10476.0
2018-05,전북,승용,휘발유,361125.0
2018-05,전북,승합,CNG,665.0
2018-05,전북,승합,LNG,0.0
2018-05,전북,승합,LPG,2553.0
2018-05,전북,승합,경유,30569.0
2018-05,전북,승합,기타연료,397.0
2018-05,전북,승합,등유,0.0
2018-05,전북,승합,수소,0.0
2018-05,전북,승합,알코올,0.0
2018-05,전북,승합,전기,0.0
2018-05,전북,승합,태양열,0.0
2018-05,전북,승합,하이브리드,9.0
2018-05,전북,승합,휘발유,147.0
2018-05,전북,특수,CNG,0.0
2018-05,전북,특수,LNG,0.0
2018-05,전북,특수,LPG,11.0
2018-05,전북,특수,경유,3442.0
2018-05,전북,특수,기타연료,60.0
2018-05,전북,특수,등유,0.0
2018-05,전북,특수,수소,0.0
2018-05,전북,특수,알코올,0.0
2018-05,전북,특수,전기,0.0
2018-05,전북,특수,태양열,0.0
2018-05,전북,특수,하이브리드,0.0
2018-05,전북,특수,휘발유,1.0
2018-05,전북,화물,CNG,62.0
2018-05,전북,화물,LNG,0.0
2018-05,전북,화물,LPG,3461.0
2018-05,전북,화물,경유,177747.0
2018-05,전북,화물,기타연료,3233.0
2018-05,전북,화물,등유,0.0
2018-05,전북,화물,수소,0.0
2018-05,전북,화물,알코올,0.0
2018-05,전북,화물,전기,0.0
2018-05,전북,화물,태양열,0.0
2018-05,전북,화물,하이브리드,0.0
2018-05,전북,화물,휘발유,530.0
2018-05,제주,승용,CNG,11.0
2018-05,제주,승용,LNG,0.0
2018-05,제주,승용,LPG,57814.0
2018-05,제주,승용,경유,131285.0
2018-05,제주,승용,기타연료,2.0
2018-05,제주,승용,등유,0.0
2018-05,제주,승용,수소,0.0
2018-05,제주,승용,알코올,0.0
2018-05,제주,승용,전기,10684.0
2018-05,제주,승용,태양열,0.0
2018-05,제주,승용,하이브리드,7486.0
2018-05,제주,승용,휘발유,213120.0
2018-05,제주,승합,CNG,0.0
2018-05,제주,승합,LNG,0.0
2018-05,제주,승합,LPG,2113.0
2018-05,제주,승합,경유,18184.0
2018-05,제주,승합,기타연료,89.0
2018-05,제주,승합,등유,0.0
2018-05,제주,승합,수소,0.0
2018-05,제주,승합,알코올,0.0
2018-05,제주,승합,전기,83.0
2018-05,제주,승합,태양열,0.0
2018-05,제주,승합,하이브리드,0.0
2018-05,제주,승합,휘발유,82.0
2018-05,제주,특수,CNG,0.0
2018-05,제주,특수,LNG,0.0
2018-05,제주,특수,LPG,2.0
2018-05,제주,특수,경유,1173.0
2018-05,제주,특수,기타연료,29.0
2018-05,제주,특수,등유,0.0
2018-05,제주,특수,수소,0.0
2018-05,제주,특수,알코올,0.0
2018-05,제주,특수,전기,0.0
2018-05,제주,특수,태양열,0.0
2018-05,제주,특수,하이브리드,0.0
2018-05,제주,특수,휘발유,1.0
2018-05,제주,화물,CNG,0.0
2018-05,제주,화물,LNG,0.0
2018-05,제주,화물,LPG,3622.0
2018-05,제주,화물,경유,74916.0
2018-05,제주,화물,기타연료,502.0
2018-05,제주,화물,등유,0.0
2018-05,제주,화물,수소,0.0
2018-05,제주,화물,알코올,0.0
2018-05,제주,화물,전기,19.0
2018-05,제주,화물,태양열,0.0
2018-05,제주,화물,하이브리드,0.0
2018-05,제주,화물,휘발유,210.0
2018-05,충남,승용,CNG,172.0
2018-05,충남,승용,LNG,0.0
2018-05,충남,승용,LPG,80384.0
2018-05,충남,승용,경유,255014.0
2018-05,충남,승용,기타연료,1.0
2018-05,충남,승용,등유,0.0
2018-05,충남,승용,수소,27.0
2018-05,충남,승용,알코올,0.0
2018-05,충남,승용,전기,618.0
2018-05,충남,승용,태양열,0.0
2018-05,충남,승용,하이브리드,12858.0
2018-05,충남,승용,휘발유,459161.0
2018-05,충남,승합,CNG,414.0
2018-05,충남,승합,LNG,0.0
2018-05,충남,승합,LPG,2826.0
2018-05,충남,승합,경유,39876.0
2018-05,충남,승합,기타연료,743.0
2018-05,충남,승합,등유,0.0
2018-05,충남,승합,수소,0.0
2018-05,충남,승합,알코올,0.0
2018-05,충남,승합,전기,0.0
2018-05,충남,승합,태양열,0.0
2018-05,충남,승합,하이브리드,0.0
2018-05,충남,승합,휘발유,150.0
2018-05,충남,특수,CNG,0.0
2018-05,충남,특수,LNG,0.0
2018-05,충남,특수,LPG,22.0
2018-05,충남,특수,경유,4445.0
2018-05,충남,특수,기타연료,88.0
2018-05,충남,특수,등유,0.0
2018-05,충남,특수,수소,0.0
2018-05,충남,특수,알코올,0.0
2018-05,충남,특수,전기,0.0
2018-05,충남,특수,태양열,0.0
2018-05,충남,특수,하이브리드,0.0
2018-05,충남,특수,휘발유,3.0
2018-05,충남,화물,CNG,11.0
2018-05,충남,화물,LNG,0.0
2018-05,충남,화물,LPG,4211.0
2018-05,충남,화물,경유,207559.0
2018-05,충남,화물,기타연료,5417.0
2018-05,충남,화물,등유,0.0
2018-05,충남,화물,수소,0.0
2018-05,충남,화물,알코올,0.0
2018-05,충남,화물,전기,0.0
2018-05,충남,화물,태양열,0.0
2018-05,충남,화물,하이브리드,0.0
2018-05,충남,화물,휘발유,514.0
2018-05,충북,승용,CNG,246.0
2018-05,충북,승용,LNG,0.0
2018-05,충북,승용,LPG,64786.0
2018-05,충북,승용,경유,190010.0
2018-05,충북,승용,기타연료,3.0
2018-05,충북,승용,등유,0.0
2018-05,충북,승용,수소,0.0
2018-05,충북,승용,알코올,0.0
2018-05,충북,승용,전기,579.0
2018-05,충북,승용,태양열,0.0
2018-05,충북,승용,하이브리드,9764.0
2018-05,충북,승용,휘발유,343407.0
2018-05,충북,승합,CNG,434.0
2018-05,충북,승합,LNG,0.0
2018-05,충북,승합,LPG,2320.0
2018-05,충북,승합,경유,28071.0
2018-05,충북,승합,기타연료,463.0
2018-05,충북,승합,등유,0.0
2018-05,충북,승합,수소,0.0
2018-05,충북,승합,알코올,0.0
2018-05,충북,승합,전기,1.0
2018-05,충북,승합,태양열,0.0
2018-05,충북,승합,하이브리드,3.0
2018-05,충북,승합,휘발유,124.0
2018-05,충북,특수,CNG,0.0
2018-05,충북,특수,LNG,0.0
2018-05,충북,특수,LPG,5.0
2018-05,충북,특수,경유,3738.0
2018-05,충북,특수,기타연료,55.0
2018-05,충북,특수,등유,0.0
2018-05,충북,특수,수소,0.0
2018-05,충북,특수,알코올,0.0
2018-05,충북,특수,전기,0.0
2018-05,충북,특수,태양열,0.0
2018-05,충북,특수,하이브리드,0.0
2018-05,충북,특수,휘발유,0.0
2018-05,충북,화물,CNG,43.0
2018-05,충북,화물,LNG,0.0
2018-05,충북,화물,LPG,3094.0
2018-05,충북,화물,경유,147974.0
2018-05,충북,화물,기타연료,3816.0
2018-05,충북,화물,등유,0.0
2018-05,충북,화물,수소,0.0
2018-05,충북,화물,알코올,0.0
2018-05,충북,화물,전기,1.0
2018-05,충북,화물,태양열,0.0
2018-05,충북,화물,하이브리드,0.0
2018-05,충북,화물,휘발유,374.0
2018-06,강원,승용,CNG,443.0
2018-06,강원,승용,LNG,0.0
2018-06,강원,승용,LPG,56952.0
2018-06,강원,승용,경유,184153.0
2018-06,강원,승용,기타연료,4.0
2018-06,강원,승용,등유,0.0
2018-06,강원,승용,수소,0.0
2018-06,강원,승용,알코올,0.0
2018-06,강원,승용,전기,763.0
2018-06,강원,승용,태양열,0.0
2018-06,강원,승용,하이브리드,10068.0
2018-06,강원,승용,휘발유,318063.0
2018-06,강원,승합,CNG,416.0
2018-06,강원,승합,LNG,0.0
2018-06,강원,승합,LPG,2284.0
2018-06,강원,승합,경유,27280.0
2018-06,강원,승합,기타연료,439.0
2018-06,강원,승합,등유,0.0
2018-06,강원,승합,수소,0.0
2018-06,강원,승합,알코올,0.0
2018-06,강원,승합,전기,5.0
2018-06,강원,승합,태양열,0.0
2018-06,강원,승합,하이브리드,0.0
2018-06,강원,승합,휘발유,129.0
2018-06,강원,특수,CNG,0.0
2018-06,강원,특수,LNG,0.0
2018-06,강원,특수,LPG,7.0
2018-06,강원,특수,경유,2771.0
2018-06,강원,특수,기타연료,66.0
2018-06,강원,특수,등유,0.0
2018-06,강원,특수,수소,0.0
2018-06,강원,특수,알코올,0.0
2018-06,강원,특수,전기,0.0
2018-06,강원,특수,태양열,0.0
2018-06,강원,특수,하이브리드,0.0
2018-06,강원,특수,휘발유,1.0
2018-06,강원,화물,CNG,32.0
2018-06,강원,화물,LNG,0.0
2018-06,강원,화물,LPG,3952.0
2018-06,강원,화물,경유,146816.0
2018-06,강원,화물,기타연료,2077.0
2018-06,강원,화물,등유,0.0
2018-06,강원,화물,수소,0.0
2018-06,강원,화물,알코올,0.0
2018-06,강원,화물,전기,1.0
2018-06,강원,화물,태양열,0.0
2018-06,강원,화물,하이브리드,0.0
2018-06,강원,화물,휘발유,430.0
2018-06,경기,승용,CNG,1559.0
2018-06,경기,승용,LNG,0.0
2018-06,경기,승용,LPG,365267.0
2018-06,경기,승용,경유,1407036.0
2018-06,경기,승용,기타연료,135.0
2018-06,경기,승용,등유,0.0
2018-06,경기,승용,수소,5.0
2018-06,경기,승용,알코올,0.0
2018-06,경기,승용,전기,4037.0
2018-06,경기,승용,태양열,0.0
2018-06,경기,승용,하이브리드,97055.0
2018-06,경기,승용,휘발유,2603266.0
2018-06,경기,승합,CNG,7584.0
2018-06,경기,승합,LNG,0.0
2018-06,경기,승합,LPG,20856.0
2018-06,경기,승합,경유,188852.0
2018-06,경기,승합,기타연료,3390.0
2018-06,경기,승합,등유,0.0
2018-06,경기,승합,수소,0.0
2018-06,경기,승합,알코올,0.0
2018-06,경기,승합,전기,44.0
2018-06,경기,승합,태양열,0.0
2018-06,경기,승합,하이브리드,70.0
2018-06,경기,승합,휘발유,1161.0
2018-06,경기,특수,CNG,0.0
2018-06,경기,특수,LNG,0.0
2018-06,경기,특수,LPG,55.0
2018-06,경기,특수,경유,15774.0
2018-06,경기,특수,기타연료,379.0
2018-06,경기,특수,등유,0.0
2018-06,경기,특수,수소,0.0
2018-06,경기,특수,알코올,0.0
2018-06,경기,특수,전기,0.0
2018-06,경기,특수,태양열,0.0
2018-06,경기,특수,하이브리드,0.0
2018-06,경기,특수,휘발유,10.0
2018-06,경기,화물,CNG,76.0
2018-06,경기,화물,LNG,0.0
2018-06,경기,화물,LPG,37398.0
2018-06,경기,화물,경유,730104.0
2018-06,경기,화물,기타연료,15253.0
2018-06,경기,화물,등유,0.0
2018-06,경기,화물,수소,0.0
2018-06,경기,화물,알코올,0.0
2018-06,경기,화물,전기,3.0
2018-06,경기,화물,태양열,0.0
2018-06,경기,화물,하이브리드,0.0
