연월,시도별,차종,용도,count
2023-04,전북,승용,자가용,740228
2023-04,전남,승용,자가용,737332
2023-04,경북,승용,자가용,1138809
2023-04,경남,승용,자가용,1445494
2023-04,제주,승용,자가용,321446
2023-04,합계,승용,자가용,19817687
2023-04,서울,승용,영업용,123619
2023-04,부산,승용,영업용,118013
2023-04,대구,승용,영업용,28004
2023-04,인천,승용,영업용,232620
2023-04,광주,승용,영업용,14297
2023-04,대전,승용,영업용,17463
2023-04,울산,승용,영업용,7410
2023-04,세종,승용,영업용,1087
2023-04,경기,승용,영업용,76988
2023-04,강원,승용,영업용,12466
2023-04,충북,승용,영업용,17858
2023-04,충남,승용,영업용,13909
2023-04,전북,승용,영업용,14211
2023-04,전남,승용,영업용,201827
2023-04,경북,승용,영업용,13649
2023-04,경남,승용,영업용,103421
2023-04,제주,승용,영업용,265375
2023-04,합계,승용,영업용,1262217
2023-04,서울,승합,관용,3778
2023-04,부산,승합,관용,1264
2023-04,대구,승합,관용,955
2023-04,인천,승합,관용,1142
2023-04,광주,승합,관용,598
2023-04,대전,승합,관용,558
2023-04,울산,승합,관용,491
2023-04,세종,승합,관용,236
2023-04,경기,승합,관용,4323
2023-04,강원,승합,관용,1642
2023-04,충북,승합,관용,1076
2023-04,충남,승합,관용,1312
2023-04,전북,승합,관용,1352
2023-04,전남,승합,관용,1689
2023-04,경북,승합,관용,1805
2023-04,경남,승합,관용,1917
2023-04,제주,승합,관용,497
2023-04,합계,승합,관용,24635
2023-04,서울,승합,자가용,75449
2023-04,부산,승합,자가용,30241
2023-04,대구,승합,자가용,22629
2023-04,인천,승합,자가용,32613
2023-04,광주,승합,자가용,14857
2023-04,대전,승합,자가용,15071
2023-04,울산,승합,자가용,10828
2023-04,세종,승합,자가용,3489
2023-04,경기,승합,자가용,151805
2023-04,강원,승합,자가용,21633
2023-04,충북,승합,자가용,22936
2023-04,충남,승합,자가용,32051
2023-04,전북,승합,자가용,24939
2023-04,전남,승합,자가용,27562
2023-04,경북,승합,자가용,37850
2023-04,경남,승합,자가용,39586
2023-04,제주,승합,자가용,10512
2023-04,합계,승합,자가용,574051
2023-04,서울,승합,영업용,15193
2023-04,부산,승합,영업용,6219
2023-04,대구,승합,영업용,3860
2023-04,인천,승합,영업용,7482
2023-04,광주,승합,영업용,2317
2023-04,대전,승합,영업용,2216
2023-04,울산,승합,영업용,1958
2023-04,세종,승합,영업용,464
2023-04,경기,승합,영업용,31865
2023-04,강원,승합,영업용,3020
2023-04,충북,승합,영업용,3746
2023-04,충남,승합,영업용,5321
2023-04,전북,승합,영업용,3963
2023-04,전남,승합,영업용,8400
2023-04,경북,승합,영업용,5316
2023-04,경남,승합,영업용,7307
2023-04,제주,승합,영업용,6723
2023-04,합계,승합,영업용,115370
2023-04,서울,화물,관용,3900
2023-04,부산,화물,관용,1580
2023-04,대구,화물,관용,1377
2023-04,인천,화물,관용,1355
2023-04,광주,화물,관용,805
2023-04,대전,화물,관용,872
2023-04,울산,화물,관용,638
2023-04,세종,화물,관용,253
2023-04,경기,화물,관용,5722
2023-04,강원,화물,관용,2621
2023-04,충북,화물,관용,1597
2023-04,충남,화물,관용,2430
2023-04,전북,화물,관용,2171
2023-04,전남,화물,관용,2635
2023-04,경북,화물,관용,2996
2023-04,경남,화물,관용,2686
2023-04,제주,화물,관용,1011
2023-04,합계,화물,관용,34649
2023-04,서울,화물,자가용,252973
2023-04,부산,화물,자가용,149629
2023-04,대구,화물,자가용,135377
2023-04,인천,화물,자가용,164147
2023-04,광주,화물,자가용,78797
2023-04,대전,화물,자가용,74186
2023-04,울산,화물,자가용,62280
2023-04,세종,화물,자가용,15057
2023-04,경기,화물,자가용,717515
2023-04,강원,화물,자가용,154455
2023-04,충북,화물,자가용,148691
2023-04,충남,화물,자가용,211721
2023-04,전북,화물,자가용,175996
2023-04,전남,화물,자가용,230763
2023-04,경북,화물,자가용,300171
2023-04,경남,화물,자가용,269576
2023-04,제주,화물,자가용,84063
2023-04,합계,화물,자가용,3225397
2023-04,서울,화물,영업용,59864
2023-04,부산,화물,영업용,35787
2023-04,대구,화물,영업용,20492
2023-04,인천,화물,영업용,34336
2023-04,광주,화물,영업용,14416
2023-04,대전,화물,영업용,12317
2023-04,울산,화물,영업용,10155
2023-04,세종,화물,영업용,1859
2023-04,경기,화물,영업용,131829
2023-04,강원,화물,영업용,9072
2023-04,충북,화물,영업용,15807
2023-04,충남,화물,영업용,19264
2023-04,전북,화물,영업용,16147
2023-04,전남,화물,영업용,21006
2023-04,경북,화물,영업용,24722
2023-04,경남,화물,영업용,26864
2023-04,제주,화물,영업용,4100
2023-04,합계,화물,영업용,458037
2023-04,서울,특수,관용,408
2023-04,부산,특수,관용,153
2023-04,대구,특수,관용,141
2023-04,인천,특수,관용,140
2023-04,광주,특수,관용,87
2023-04,대전,특수,관용,80
2023-04,울산,특수,관용,46
2023-04,세종,특수,관용,61
2023-04,경기,특수,관용,617
2023-04,강원,특수,관용,241
2023-04,충북,특수,관용,146
2023-04,충남,특수,관용,306
2023-04,전북,특수,관용,189
2023-04,전남,특수,관용,217
2023-04,경북,특수,관용,335
2023-04,경남,특수,관용,263
2023-04,제주,특수,관용,79
2023-04,합계,특수,관용,3509
2023-04,서울,특수,자가용,5354
2023-04,부산,특수,자가용,2877
2023-04,대구,특수,자가용,2483
2023-04,인천,특수,자가용,3480
2023-04,광주,특수,자가용,1767
2023-04,대전,특수,자가용,1809
2023-04,울산,특수,자가용,1251
2023-04,세종,특수,자가용,593
2023-04,경기,특수,자가용,15996
2023-04,강원,특수,자가용,2796
2023-04,충북,특수,자가용,2972
2023-04,충남,특수,자가용,3698
2023-04,전북,특수,자가용,2811
2023-04,전남,특수,자가용,3580
2023-04,경북,특수,자가용,4599
2023-04,경남,특수,자가용,4418
2023-04,제주,특수,자가용,1333
2023-04,합계,특수,자가용,61817
2023-04,서울,특수,영업용,5287
2023-04,부산,특수,영업용,9012
2023-04,대구,특수,영업용,2121
2023-04,인천,특수,영업용,5406
2023-04,광주,특수,영업용,1922
2023-04,대전,특수,영업용,1734
2023-04,울산,특수,영업용,2241
2023-04,세종,특수,영업용,164
2023-04,경기,특수,영업용,12096
2023-04,강원,특수,영업용,1903
2023-04,충북,특수,영업용,2865
2023-04,충남,특수,영업용,3234
2023-04,전북,특수,영업용,2511
2023-04,전남,특수,영업용,5128
2023-04,경북,특수,영업용,5274
2023-04,경남,특수,영업용,5714
2023-04,제주,특수,영업용,654
2023-04,합계,특수,영업용,67266
2023-05,서울,승용,관용,4789
2023-05,부산,승용,관용,1753
2023-05,대구,승용,관용,1018
2023-05,인천,승용,관용,1673
2023-05,광주,승용,관용,884
2023-05,대전,승용,관용,673
2023-05,울산,승용,관용,733
2023-05,세종,승용,관용,353
2023-05,경기,승용,관용,7846
2023-05,강원,승용,관용,1946
2023-05,충북,승용,관용,1412
2023-05,충남,승용,관용,1998
2023-05,전북,승용,관용,1865
2023-05,전남,승용,관용,2335
2023-05,경북,승용,관용,2730
2023-05,경남,승용,관용,2542
2023-05,제주,승용,관용,825
2023-05,합계,승용,관용,35375
2023-05,서울,승용,자가용,2641796
2023-05,부산,승용,자가용,1154423
2023-05,대구,승용,자가용,1016018
2023-05,인천,승용,자가용,1221233
2023-05,광주,승용,자가용,587625
2023-05,대전,승용,자가용,585471
2023-05,울산,승용,자가용,496472
2023-05,세종,승용,자가용,172890
2023-05,경기,승용,자가용,5288174
2023-05,강원,승용,자가용,648210
2023-05,충북,승용,자가용,709838
2023-05,충남,승용,자가용,933894
2023-05,전북,승용,자가용,740809
2023-05,전남,승용,자가용,738444
2023-05,경북,승용,자가용,1140139
2023-05,경남,승용,자가용,1449155
2023-05,제주,승용,자가용,321951
2023-05,합계,승용,자가용,19846542
2023-05,서울,승용,영업용,122455
2023-05,부산,승용,영업용,118867
2023-05,대구,승용,영업용,28200
2023-05,인천,승용,영업용,231697
2023-05,광주,승용,영업용,14090
2023-05,대전,승용,영업용,17601
2023-05,울산,승용,영업용,7383
2023-05,세종,승용,영업용,1083
2023-05,경기,승용,영업용,77048
2023-05,강원,승용,영업용,12551
2023-05,충북,승용,영업용,17678
2023-05,충남,승용,영업용,13787
2023-05,전북,승용,영업용,14040
2023-05,전남,승용,영업용,204030
2023-05,경북,승용,영업용,13678
2023-05,경남,승용,영업용,105423
2023-05,제주,승용,영업용,265829
2023-05,합계,승용,영업용,1265440
2023-05,서울,승합,관용,3828
2023-05,부산,승합,관용,1293
2023-05,대구,승합,관용,957
2023-05,인천,승합,관용,1134
2023-05,광주,승합,관용,598
2023-05,대전,승합,관용,559
2023-05,울산,승합,관용,495
2023-05,세종,승합,관용,237
2023-05,경기,승합,관용,4343
2023-05,강원,승합,관용,1651
2023-05,충북,승합,관용,1081
2023-05,충남,승합,관용,1321
2023-05,전북,승합,관용,1362
2023-05,전남,승합,관용,1670
2023-05,경북,승합,관용,1811
2023-05,경남,승합,관용,1942
2023-05,제주,승합,관용,495
2023-05,합계,승합,관용,24777
2023-05,서울,승합,자가용,74989
2023-05,부산,승합,자가용,30126
2023-05,대구,승합,자가용,22530
2023-05,인천,승합,자가용,32404
2023-05,광주,승합,자가용,14772
2023-05,대전,승합,자가용,15013
2023-05,울산,승합,자가용,10799
2023-05,세종,승합,자가용,3470
2023-05,경기,승합,자가용,151006
2023-05,강원,승합,자가용,21489
2023-05,충북,승합,자가용,22750
2023-05,충남,승합,자가용,31780
2023-05,전북,승합,자가용,24679
2023-05,전남,승합,자가용,27423
2023-05,경북,승합,자가용,37635
2023-05,경남,승합,자가용,39458
2023-05,제주,승합,자가용,10457
2023-05,합계,승합,자가용,570780
2023-05,서울,승합,영업용,15162
2023-05,부산,승합,영업용,6225
2023-05,대구,승합,영업용,3869
2023-05,인천,승합,영업용,7376
2023-05,광주,승합,영업용,2312
2023-05,대전,승합,영업용,2216
2023-05,울산,승합,영업용,1954
2023-05,세종,승합,영업용,473
2023-05,경기,승합,영업용,31852
2023-05,강원,승합,영업용,3027
2023-05,충북,승합,영업용,3739
2023-05,충남,승합,영업용,5309
2023-05,전북,승합,영업용,3957
2023-05,전남,승합,영업용,8518
2023-05,경북,승합,영업용,5326
2023-05,경남,승합,영업용,7274
2023-05,제주,승합,영업용,6728
2023-05,합계,승합,영업용,115317
2023-05,서울,화물,관용,3929
2023-05,부산,화물,관용,1603
2023-05,대구,화물,관용,1375
2023-05,인천,화물,관용,1362
2023-05,광주,화물,관용,812
2023-05,대전,화물,관용,874
2023-05,울산,화물,관용,640
2023-05,세종,화물,관용,259
2023-05,경기,화물,관용,5767
2023-05,강원,화물,관용,2640
2023-05,충북,화물,관용,1612
2023-05,충남,화물,관용,2431
2023-05,전북,화물,관용,2184
2023-05,전남,화물,관용,2659
2023-05,경북,화물,관용,3019
2023-05,경남,화물,관용,2707
2023-05,제주,화물,관용,1010
2023-05,합계,화물,관용,34883
2023-05,서울,화물,자가용,252310
2023-05,부산,화물,자가용,149552
2023-05,대구,화물,자가용,135365
2023-05,인천,화물,자가용,164172
2023-05,광주,화물,자가용,78476
2023-05,대전,화물,자가용,74152
2023-05,울산,화물,자가용,62314
2023-05,세종,화물,자가용,15051
2023-05,경기,화물,자가용,717710
2023-05,강원,화물,자가용,154289
2023-05,충북,화물,자가용,148563
2023-05,충남,화물,자가용,211710
2023-05,전북,화물,자가용,175396
2023-05,전남,화물,자가용,230782
2023-05,경북,화물,자가용,299933
2023-05,경남,화물,자가용,269266
2023-05,제주,화물,자가용,84226
2023-05,합계,화물,자가용,3223267
2023-05,서울,화물,영업용,59900
2023-05,부산,화물,영업용,35864
2023-05,대구,화물,영업용,20532
2023-05,인천,화물,영업용,34430
2023-05,광주,화물,영업용,14467
2023-05,대전,화물,영업용,12337
2023-05,울산,화물,영업용,10173
2023-05,세종,화물,영업용,1877
2023-05,경기,화물,영업용,132242
2023-05,강원,화물,영업용,9097
2023-05,충북,화물,영업용,15831
2023-05,충남,화물,영업용,19329
2023-05,전북,화물,영업용,16154
2023-05,전남,화물,영업용,21010
2023-05,경북,화물,영업용,24780
2023-05,경남,화물,영업용,26917
2023-05,제주,화물,영업용,4099
2023-05,합계,화물,영업용,459039
2023-05,서울,특수,관용,406
2023-05,부산,특수,관용,153
2023-05,대구,특수,관용,141
2023-05,인천,특수,관용,134
2023-05,광주,특수,관용,87
2023-05,대전,특수,관용,81
2023-05,울산,특수,관용,46
2023-05,세종,특수,관용,61
2023-05,경기,특수,관용,614
2023-05,강원,특수,관용,241
2023-05,충북,특수,관용,150
2023-05,충남,특수,관용,307
2023-05,전북,특수,관용,188
2023-05,전남,특수,관용,218
2023-05,경북,특수,관용,333
2023-05,경남,특수,관용,271
2023-05,제주,특수,관용,79
2023-05,합계,특수,관용,3510
2023-05,서울,특수,자가용,5422
2023-05,부산,특수,자가용,2886
2023-05,대구,특수,자가용,2513
2023-05,인천,특수,자가용,3499
2023-05,광주,특수,자가용,1798
2023-05,대전,특수,자가용,1827
2023-05,울산,특수,자가용,1264
2023-05,세종,특수,자가용,592
2023-05,경기,특수,자가용,16156
2023-05,강원,특수,자가용,2851
2023-05,충북,특수,자가용,3003
2023-05,충남,특수,자가용,3738
2023-05,전북,특수,자가용,2836
2023-05,전남,특수,자가용,3623
2023-05,경북,특수,자가용,4621
2023-05,경남,특수,자가용,4450
2023-05,제주,특수,자가용,1331
2023-05,합계,특수,자가용,62410
2023-05,서울,특수,영업용,5302
2023-05,부산,특수,영업용,9015
2023-05,대구,특수,영업용,2125
2023-05,인천,특수,영업용,5409
2023-05,광주,특수,영업용,1908
2023-05,대전,특수,영업용,1738
2023-05,울산,특수,영업용,2242
2023-05,세종,특수,영업용,163
2023-05,경기,특수,영업용,12121
2023-05,강원,특수,영업용,1904
2023-05,충북,특수,영업용,2865
2023-05,충남,특수,영업용,3240
2023-05,전북,특수,영업용,2508
2023-05,전남,특수,영업용,5131
2023-05,경북,특수,영업용,5281
2023-05,경남,특수,영업용,5712
2023-05,제주,특수,영업용,658
2023-05,합계,특수,영업용,67322
2023-06,서울,승용,관용,4712
2023-06,부산,승용,관용,1772
2023-06,대구,승용,관용,1037
2023-06,인천,승용,관용,1688
2023-06,광주,승용,관용,875
2023-06,대전,승용,관용,681
2023-06,울산,승용,관용,736
2023-06,세종,승용,관용,353
2023-06,경기,승용,관용,7912
2023-06,충북,승용,관용,1421
2023-06,충남,승용,관용,2027
2023-06,전북,승용,관용,1879
2023-06,전남,승용,관용,2364
2023-06,경북,승용,관용,2807
2023-06,경남,승용,관용,2596
2023-06,제주,승용,관용,833
2023-06,강원,승용,관용,1970
2023-06,합계,승용,관용,35663
2023-06,서울,승용,자가용,2644667
2023-06,부산,승용,자가용,1156993
2023-06,대구,승용,자가용,1017908
2023-06,인천,승용,자가용,1225884
2023-06,광주,승용,자가용,588567
2023-06,대전,승용,자가용,586699
2023-06,울산,승용,자가용,497550
2023-06,세종,승용,자가용,173287
2023-06,경기,승용,자가용,5304419
2023-06,충북,승용,자가용,711153
2023-06,충남,승용,자가용,936595
2023-06,전북,승용,자가용,741997
2023-06,전남,승용,자가용,740200
2023-06,경북,승용,자가용,1141682
2023-06,경남,승용,자가용,1453761
2023-06,제주,승용,자가용,321826
2023-06,강원,승용,자가용,649588
